displayname,year,median_oa_perc
University of Kiel,2016-01-01,0.2
University of Kiel,2017-01-01,0.21875
University of Konstanz,2007-01-01,0.14174107142857142
University of Konstanz,2008-01-01,0.13725490196078433
University of Konstanz,2009-01-01,0.15151515151515152
University of Konstanz,2010-01-01,0.14634146341463414
University of Konstanz,2011-01-01,0.1565563725490196
University of Konstanz,2012-01-01,0.16666666666666666
University of Konstanz,2013-01-01,0.19774955436720143
University of Konstanz,2014-01-01,0.1724137931034483
University of Konstanz,2015-01-01,0.19230769230769232
University of Konstanz,2016-01-01,0.2222222222222222
University of Konstanz,2017-01-01,0.23629112662013957
University of Mannheim,2007-01-01,0.08333333333333333
University of Mannheim,2008-01-01,0.08333333333333333
University of Mannheim,2009-01-01,0.1
University of Mannheim,2010-01-01,0.1191683569979716
University of Mannheim,2011-01-01,0.11305538648813146
University of Mannheim,2012-01-01,0.11506935687263556
University of Mannheim,2013-01-01,0.125
University of Mannheim,2014-01-01,0.14814814814814814
University of Mannheim,2015-01-01,0.1282051282051282
University of Mannheim,2016-01-01,0.14285714285714285
University of Mannheim,2017-01-01,0.14705882352941177
University of Marburg,2007-01-01,0.08333333333333333
University of Marburg,2008-01-01,0.08955223880597014
University of Marburg,2009-01-01,0.125
University of Marburg,2010-01-01,0.12861869313482216
University of Marburg,2011-01-01,0.14119601328903653
University of Marburg,2012-01-01,0.15384615384615385
University of Marburg,2013-01-01,0.15517241379310345
University of Marburg,2014-01-01,0.18181818181818182
University of Marburg,2015-01-01,0.18518518518518517
University of Marburg,2016-01-01,0.19047619047619047
University of Marburg,2017-01-01,0.2222222222222222
University of Münster,2007-01-01,0.13636363636363635
University of Münster,2008-01-01,0.125
University of Münster,2009-01-01,0.14814814814814814
University of Münster,2010-01-01,0.16
University of Münster,2011-01-01,0.17391304347826086
University of Münster,2012-01-01,0.17647058823529413
University of Münster,2013-01-01,0.17782738095238096
University of Münster,2014-01-01,0.19672131147540983
University of Münster,2015-01-01,0.1956521739130435
University of Münster,2016-01-01,0.23404255319148937
University of Münster,2017-01-01,0.25
University of Potsdam,2007-01-01,0.07692307692307693
University of Potsdam,2008-01-01,0.09090909090909091
University of Potsdam,2009-01-01,0.0851063829787234
University of Potsdam,2010-01-01,0.10526315789473684
University of Potsdam,2011-01-01,0.1111111111111111
University of Potsdam,2012-01-01,0.125
University of Potsdam,2013-01-01,0.14285714285714285
University of Potsdam,2014-01-01,0.15384615384615385
University of Potsdam,2015-01-01,0.16666666666666666
University of Potsdam,2016-01-01,0.17543859649122806
University of Potsdam,2017-01-01,0.20722186076772936
University of Siegen,2007-01-01,0
University of Siegen,2008-01-01,0.024695121951219513
University of Siegen,2009-01-01,0.03785714285714285
University of Siegen,2010-01-01,0.043478260869565216
University of Siegen,2011-01-01,0.06451612903225806
